idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
26,0.04835190251469612,0.0006326341535896063,0.0016512182774022222,0.9977161884307861
27,0.6412383317947388,0.005869885440915823,0.9920327663421631,0.002097340067848563
28,0.6001855134963989,0.004851910751312971,0.03206905722618103,0.963079035282135
29,0.8594149947166443,0.9968447685241699,0.002971234265714884,0.00018407698371447623
30,0.05681920796632767,1.5589323083986528e-05,6.880876753712073e-05,0.999915599822998
31,0.017288699746131897,0.003096011932939291,0.9955898523330688,0.0013141980161890388
32,0.028497034683823586,2.7457512260298245e-05,0.00044009365956299007,0.9995325803756714
33,0.9611276984214783,0.63823401927948,0.359234482049942,0.0025314809754490852
34,0.21960283815860748,0.06743475794792175,0.3063962459564209,0.6261690258979797
35,0.344529390335083,0.020143963396549225,0.97350013256073,0.006355814170092344
36,0.9632428884506226,0.0003655373293440789,0.9989787340164185,0.0006557581364177167
37,0.4909050464630127,0.9979673027992249,0.0019228362943977118,0.00010988711437676102
38,0.7893217206001282,0.33372962474823,0.2596524953842163,0.40661782026290894
39,0.14444999396800995,0.008104079402983189,0.9892567992210388,0.0026391767896711826
40,0.01618441939353943,0.02511707693338394,0.9172574877738953,0.057625316083431244
41,0.014566367492079735,9.548893285682425e-05,0.003459195140749216,0.99644535779953
42,0.7581700086593628,9.915456030284986e-05,0.9998620748519897,3.879643190884963e-05
43,0.9430437684059143,0.9407153129577637,0.0404898077249527,0.0187948290258646
44,0.9602757692337036,0.7451304197311401,0.25350987911224365,0.0013597437646239996
45,0.013803125359117985,0.0002166597405448556,0.9817146062850952,0.01806880719959736
46,0.03991437703371048,0.002002003602683544,0.9928227663040161,0.005175265949219465
47,0.03640022128820419,0.0021015400998294353,0.009421464055776596,0.9884769916534424
48,0.813654363155365,0.020652974024415016,0.9622416496276855,0.017105422914028168
49,0.736160159111023,0.9412548542022705,0.052658334374427795,0.006086861249059439
50,0.9440222382545471,0.9503117203712463,0.04673588275909424,0.002952385228127241
51,0.9762020707130432,0.007860595360398293,0.9911837577819824,0.0009556144941598177
52,0.0510566271841526,0.0007965043187141418,0.004346137400716543,0.9948574304580688
53,0.8626254200935364,7.436609303113073e-05,0.9996961355209351,0.00022950058337301016
54,0.525029182434082,0.04203939437866211,0.4688173234462738,0.4891432523727417
55,0.05740506574511528,6.964775820961222e-05,0.9997983574867249,0.00013200710236560553
56,0.8330040574073792,0.3922838270664215,0.6069630980491638,0.0007530482835136354
57,0.008387533016502857,0.006169561762362719,0.187869131565094,0.8059613108634949
58,0.9435571432113647,0.0004748899373225868,0.9989916682243347,0.0005334340967237949
59,0.03755877912044525,0.0002366083936067298,0.00024796274374239147,0.9995154142379761
60,0.07550179213285446,0.0038820456247776747,0.011803190223872662,0.9843147397041321
61,0.9739556312561035,0.02694876119494438,0.9690975546836853,0.003953751642256975
62,0.09399191290140152,0.006580255925655365,0.009469597600400448,0.983950138092041
63,0.0475398413836956,0.00031874963315203786,0.9848842620849609,0.014796909876167774
64,0.010111561045050621,3.551605550455861e-05,0.9998679161071777,9.65988147072494e-05
65,0.8134984970092773,0.002861491171643138,0.9787783622741699,0.0183601975440979
