idx,hhem_faithfulness,nli_entailment,nli_neutral,nli_contradiction
42,0.9600139856338501,0.9932509064674377,0.006317952647805214,0.0004310626827646047
43,0.04106191545724869,0.005291752051562071,0.9770752191543579,0.017633074894547462
44,0.9529748558998108,0.9985522627830505,0.0013597194338217378,8.803523815004155e-05
45,0.7876423597335815,0.02640894241631031,0.955389678478241,0.018201442435383797
46,0.8487154841423035,0.10733990371227264,0.8831481337547302,0.009512047283351421
47,0.9531327486038208,0.7068957686424255,0.289943128824234,0.003161059692502022
48,0.9362375736236572,0.03160005062818527,0.010408787056803703,0.9579912424087524
49,0.7645637392997742,0.0002003749250434339,0.00047600187826901674,0.9993236064910889
50,0.9149801731109619,0.0007627361919730902,0.9990787506103516,0.00015848226030357182
51,0.942484974861145,0.9173758029937744,0.08015356957912445,0.0024706756230443716
52,0.9610288143157959,0.9813575744628906,0.014778793789446354,0.003863714635372162
53,0.9751400351524353,0.9832704663276672,0.01584748551249504,0.0008819742943160236
54,0.8024091124534607,0.9853194952011108,0.013340643607079983,0.001339867478236556
55,0.007804020773619413,0.11983080208301544,0.8574124574661255,0.02275681309401989
56,0.8484477400779724,0.9877986907958984,0.012083450332283974,0.00011783027730416507
57,0.2954874038696289,0.9987672567367554,0.0011684964410960674,6.429507629945874e-05
58,0.01540316641330719,0.003987278789281845,0.972580075263977,0.023432599380612373
59,0.7532325387001038,0.011865939944982529,0.9615371823310852,0.0265969131141901
60,0.9306182861328125,0.9958162903785706,0.00412027770653367,6.342264532577246e-05
61,0.8342492580413818,0.9689406156539917,0.030528202652931213,0.0005312622524797916
62,0.9536872506141663,0.018592212349176407,0.06518585234880447,0.9162219166755676
63,0.951287567615509,0.9939447045326233,0.005917362403124571,0.00013788265641778708
64,0.4420234262943268,0.006387186702340841,0.0769350677728653,0.9166777729988098
65,0.9150220155715942,0.04472509026527405,0.9500101804733276,0.00526471808552742
66,0.0425245426595211,0.00038521739770658314,0.00035616476088762283,0.9992585778236389
67,0.5036726593971252,0.015569966286420822,0.9758575558662415,0.00857243686914444
68,0.9258440136909485,0.511107861995697,0.4868868589401245,0.002005302347242832
69,0.9683977365493774,0.02591150626540184,0.9735255837440491,0.000563007895834744
70,0.8808733224868774,0.06364750862121582,0.9280334115028381,0.008319043554365635
71,0.9857527613639832,0.9912970066070557,0.00850024912506342,0.0002028066519415006
72,0.8580926060676575,0.00037936048465780914,0.9995137453079224,0.00010687309259083122
73,0.7747732400894165,5.85527959628962e-05,0.999907374382019,3.4031942050205544e-05
74,0.9533910751342773,0.986947774887085,0.011341518722474575,0.0017106491141021252
75,0.32254722714424133,0.0005145461182110012,0.9988608360290527,0.0006246283883228898
76,0.8671454191207886,0.9986492991447449,0.001285820733755827,6.484510959126055e-05
77,0.9854153990745544,0.32078656554222107,0.6769416928291321,0.0022716824896633625
78,0.8712765574455261,0.005109266843646765,0.9948081374168396,8.263938798336312e-05
79,0.9360854625701904,0.9982151985168457,0.001731190481223166,5.364529715734534e-05
80,0.21470017731189728,0.0021730351727455854,0.022979779168963432,0.9748471975326538
81,0.9379666447639465,0.9913722276687622,0.008257976733148098,0.00036978491698391736
82,0.8626502156257629,0.998932421207428,0.0010362709872424603,3.1352086807601154e-05
83,0.9129076600074768,0.9322304129600525,0.06683187931776047,0.0009376813541166484
84,0.9418476223945618,0.7058649659156799,0.26353719830513,0.030597863718867302
85,0.888289213180542,0.9710991382598877,0.028202226385474205,0.0006985841318964958
86,0.9638619422912598,0.5393355488777161,0.40728527307510376,0.05337915197014809
87,0.8687281012535095,0.897742748260498,0.08488360792398453,0.01737358421087265
88,0.6813727617263794,0.008357841521501541,0.9761127829551697,0.015529426746070385
89,0.9274658560752869,0.0005830998416058719,0.9990707039833069,0.00034618910285644233
90,0.990088164806366,0.9638696908950806,0.03316035866737366,0.002969933906570077
91,0.9821083545684814,0.9713066220283508,0.025083579123020172,0.003609855193644762
92,0.9638696908950806,0.9648503661155701,0.03449854627251625,0.0006510277162306011
93,0.06789654493331909,0.9502435922622681,0.04707168787717819,0.002684736391529441
94,0.4362759292125702,0.0052335732616484165,0.11355987936258316,0.8812065720558167
95,0.02321399562060833,0.0027896214742213488,0.996260404586792,0.0009499589796178043
96,0.974746823310852,0.7193428874015808,0.08955372124910355,0.19110339879989624
97,0.9479811191558838,0.003930752165615559,0.9958364963531494,0.00023284004419110715
98,0.9623861312866211,0.04675958678126335,0.9436935186386108,0.00954689085483551
99,0.33996349573135376,0.0003880643635056913,0.9995321035385132,7.981315138749778e-05
100,0.9793837666511536,0.988207995891571,0.01146323699504137,0.0003287774452473968
101,0.062018588185310364,3.071351966354996e-05,0.004013567231595516,0.9959557056427002
102,0.9637520909309387,0.9931426048278809,0.006609175354242325,0.00024819481768645346
103,0.03622933104634285,0.016311416402459145,0.9431618452072144,0.04052666202187538
104,0.04447657987475395,0.632514238357544,0.22130154073238373,0.14618425071239471
105,0.9131373167037964,0.0005750049604102969,0.9984906911849976,0.0009342821431346238
106,0.6110746264457703,0.9896368384361267,0.009951525367796421,0.0004116881173104048
107,0.9680042862892151,0.0057031274773180485,0.9803598523139954,0.013937018811702728
108,0.7855085134506226,0.0005597271374426782,0.9991552829742432,0.00028506500530056655
109,0.9716804027557373,0.02653932198882103,0.9186077117919922,0.054852936416864395
110,0.926790177822113,0.25854161381721497,0.7322372794151306,0.009221112355589867
111,0.681803286075592,0.0013476550811901689,0.012357164174318314,0.9862951636314392
